Recipient,1,2,3,4,5,6,7,8,9,10,Average
client826,834005000,833622000,833589000,833526000,833486000,833453000,833413000,833361000,833315000,833264000,833503400
client757,941114000,939220000,938981000,938653000,938295000,937919000,937653000,937545000,937518000,937494000,938439200
client823,871720000,871258000,871226000,871173000,871113000,871048000,870983000,870931000,870873000,870813000,871113800
client876,935449000,935014000,934993000,934947000,934898000,934850000,934793000,934741000,934693000,934643000,934902100
client772,916683000,916223000,916189000,916129000,916082000,916030000,915984000,915950000,915920000,915893000,916108300
client754,897544000,897097000,897060000,897006000,896955000,896903000,896841000,896789000,896735000,896685000,896961500
client810,928291000,927800000,927759000,927679000,927618000,927556000,927489000,927429000,927373000,927320000,927631400
client822,951418000,950965000,950926000,950867000,950808000,950750000,950688000,950632000,950576000,950522000,950815200
client892,578510000,576702000,576440000,576191000,575910000,575685000,575465000,575253000,575046000,574843000,576004500
client1072,928694000,928243000,928285000,928279000,928251000,928229000,928208000,928187000,928165000,928151000,928269200
client1104,928592000,928056000,928081000,928059000,928026000,928005000,927982000,927961000,927940000,927923000,928062500
