Sender,Time
client387,23.117033
client388,23.122018
client379,23.127099
client375,23.13308
client388,23.140886
client388,23.144068
client387,23.149037
client345,23.154968
client372,23.160093
client379,23.166126
client388,23.17206
client375,23.177769
client387,23.183012
client379,23.191038
client372,23.196831
client345,23.204152
client379,23.209788
client387,23.214923
client375,23.220916
client379,23.226727
client387,23.231749
client375,23.239525
client372,23.244661
client387,23.24973
client379,23.254796
client345,23.260649
client356,23.265862
client375,23.275628
client387,23.28084
client379,23.287279
client372,23.292554
client345,23.29821
client375,23.304007
client387,23.309999
client379,23.315802
client375,23.321667
client372,23.335175
client345,23.347464
client387,23.349874
client379,23.352281
client356,23.35581
client375,23.360201
client372,23.363422
client345,23.368444
client387,23.373541
client372,23.386654
client375,23.388545
client345,23.391185
client372,23.398394
client375,23.403177
client356,23.408371
client372,23.416019
client345,23.420074
client372,23.424959
client345,23.427985
client345,23.433099
client356,23.438182
client356,23.443224999999998
client356,23.450912
client356,23.455757
client356,23.458819
client356,23.463642
client356,23.469561
client361,23.47142
client361,23.477327
client361,23.482256
client361,23.485314
client361,23.490091
client361,23.495016
client361,23.498332
client361,23.503917
client361,23.508029
client361,23.51296
client399,23.515838
client399,23.523555
client399,23.528669999999998
client399,23.533423
client399,23.536463
client399,23.541399
client399,23.546209
client341,23.549361
client399,23.554305
client399,23.55918
client399,23.572603
client341,23.574571
client341,23.576991
client341,23.580998
client341,23.585843
client341,23.590985
client341,23.595791
client341,23.599011
client341,23.603705
client341,23.60679
client369,23.61183
client369,23.61633
client369,23.628991
client369,23.641686
client369,23.643811
client369,23.646091
client369,23.648329
client369,23.650259
client369,23.652301
client369,23.65428
client385,23.656071
client385,23.661321
client385,23.680213
client385,23.682484
client385,23.684597
client385,23.686684
client385,23.688772
client385,23.692844
client385,23.698697
client385,23.704759
client381,23.720493
client381,23.722436
client381,23.724362
client381,23.730652
client381,23.733822
client381,23.738823
client381,23.745761
client381,23.758484
client381,23.76076
client381,23.763607
client400,23.768416
client400,23.780543
client400,23.789339
client400,23.791523
client400,23.795578
client400,23.800723
client400,23.80574
client400,23.819735
client400,23.821916
